Version.[Version Name],Location.[Location],Item.[Item],forecast_accuracy,baseline_forecast,actual_sales
Baseline FY26,North America,NK-SB-DLP-7093,0.8689827886898878,2595.924602257869,19988.638961794626
Baseline FY26,APLA,NK-VF-3-8121,0.8581162173404318,16440.667096224002,15468.03468817853
Baseline FY26,Greater China,NK-AP-PDF-2758,0.9583250449986274,13359.41317496514,4665.404498590865
Baseline FY26,APLA,NK-AP-PDF-3916,0.9256321710415957,15263.951378841335,8390.72518570014
Baseline FY26,APLA,NK-RT-3-4318,0.9539551917985166,3976.2261162422237,16924.944828859345
Baseline FY26,EMEA,NK-BK-KD16-4902,0.9307303829768574,5508.391200853475,6940.710572970959
Baseline FY26,Greater China,NK-AP-ECT-2123,0.8840696018270989,19395.462804802297,5674.621583501087
Baseline FY26,EMEA,NK-AP-IC-9530,0.9413504515063207,2726.1964080231232,16134.447258566268
Baseline FY26,EMEA,NK-AP-ECT-7276,0.9645491835916482,7262.690627226872,16002.119991066711
Baseline FY26,Greater China,NK-AP-IC-4027,0.9237451513910473,3999.46820775891,1481.4111865504851
Baseline FY26,North America,NK-AM-PLS-8734,0.965864435890852,19198.247983367615,6565.830309665451
Baseline FY26,APLA,NK-AP-IC-9530,0.8800145987961009,9085.396518320009,14240.01597551549
Baseline FY26,APLA,NK-RA-RW-1289,0.9400078237252057,8916.608240832797,11115.821348863752
Baseline FY26,APLA,NK-RA-RM-9437,0.957915550766411,809.6638075448013,17252.023602540088
Baseline FY26,Greater China,NK-CV-L-1166,0.9690944379724094,4102.780438770451,16208.421124654937
Baseline FY26,Greater China,NK-AP-PDF-8412,0.9770539214287792,13036.288989056231,2531.465836334668
Baseline FY26,APLA,NK-AP-ACG-7099,0.8575638603730895,3730.226373969861,15680.885477118529
Baseline FY26,Greater China,NK-MT-9-2659,0.948663190047723,8922.394093281946,3576.0046258432453
Baseline FY26,EMEA,NK-VF-3-7970,0.8984398108609646,17847.858061323113,13322.923822559445
Baseline FY26,APLA,NK-AP-YLL-7655,0.9313953604614169,8841.853610305101,17345.27044639339
Baseline FY26,APLA,NK-AM-270-3403,0.8516702128544205,5020.497053465786,9053.804314917317
Baseline FY26,North America,NK-AP-PDF-9293,0.8764629186528186,18843.393718026455,14615.186477507465
Baseline FY26,North America,NK-IV-3-9834,0.9167281785205019,3205.0938069896233,14998.142047090527
Baseline FY26,APLA,NK-AP-PDF-5955,0.8665351737822996,16726.041580078603,12219.660202731147
Baseline FY26,EMEA,NK-SB-DLP-1284,0.9544396399675075,5719.969936154855,5989.452581623184
Baseline FY26,APLA,NK-AP-TJ-5485,0.8820332875491325,4222.28443942064,5898.709658075874
Baseline FY26,APLA,NK-IV-3-4801,0.944723255911047,19341.95527701779,11276.48350407107
Baseline FY26,APLA,NK-RA-RM-7435,0.8960081710556244,14952.406027773206,17261.842177413873
Baseline FY26,APLA,NK-IV-3-7633,0.8560477595094589,17222.160326477293,13261.818823636784
Baseline FY26,APLA,NK-RT-3-7467,0.8967649051064308,5732.97265842808,13550.190638912985
Baseline FY26,North America,NK-BK-JA1-9652,0.855697965474177,9100.879154614133,12184.24527816938
Baseline FY26,Greater China,NK-BK-JA1-8494,0.9424002927499832,5842.521089079832,5289.327689523308
Baseline FY26,EMEA,NK-AP-YLL-5292,0.8620891938280638,2634.006414109324,18396.19625740667
Baseline FY26,APLA,NK-AP-YLL-3733,0.9415338532980077,945.8978345477308,15285.58280012643
Baseline FY26,North America,NK-AP-SFJ-8720,0.8750234524911524,11794.33858072674,2491.54995679231
Baseline FY26,APLA,NK-RA-RM-5533,0.9765713942919347,18763.063977572565,19201.583512383742
Baseline FY26,Greater China,NK-AM-90-8857,0.8557157615188058,17088.58087919522,16513.17207456159
Baseline FY26,EMEA,NK-AP-PDF-3443,0.8544316688509129,19262.81534182433,8020.154363710767
Baseline FY26,Greater China,NK-BK-JA1-6280,0.9742437545418999,1959.460498069547,8003.605890022222
Baseline FY26,APLA,NK-AP-ECT-6897,0.9054638975413041,14485.60598101305,600.6637249549118
Baseline FY26,APLA,NK-AM-270-7455,0.9115422662132556,12494.660730587517,14989.923542127004
Baseline FY26,EMEA,NK-AP-IC-1910,0.9303009254169404,12670.577077679458,10716.548939600567
Baseline FY26,North America,NK-JD-SL3-8710,0.8719573141430342,8367.612948541228,11603.311953371178
Baseline FY26,Greater China,NK-AP-ACG-6043,0.9398550447220252,8331.098868280656,8954.015667713897
Baseline FY26,EMEA,NK-AP-TJ-5920,0.94605632933591,6415.046007946519,8854.891631752354
Baseline FY26,North America,NK-AP-ECT-2123,0.9381989561481504,11103.900250557614,10427.223258189295
Baseline FY26,Greater China,NK-BK-L21-5232,0.9323510850397565,15887.883954704057,4841.641667654139
Baseline FY26,APLA,NK-AP-SFJ-1831,0.9348355038828484,6945.1754288370985,3171.9918929594123
Baseline FY26,Greater China,NK-MT-9-1049,0.9796345594533836,4002.9624530304854,1001.2077692231624
Baseline FY26,North America,NK-CV-L-1208,0.8612509879660377,18104.93182091512,8221.279433825785
Baseline FY26,North America,NK-AM-PLS-6892,0.8635584086282599,4923.7513431783345,16399.46949322569
Baseline FY26,EMEA,NK-BK-L21-1502,0.8565246820690234,14861.691217521582,3011.948162573708
Baseline FY26,APLA,NK-RA-RW-8003,0.9464798000765599,2153.4313235093305,5195.264537551816
Baseline FY26,APLA,NK-RA-RW-1912,0.855801498077343,4350.165722154743,17132.286336502064
Baseline FY26,EMEA,NK-AP-TJ-2468,0.9195613155761954,3711.640515221777,3288.2254785969203
Baseline FY26,EMEA,NK-RA-RW-6106,0.9748756453177406,6771.75942715701,4946.010138697106
Baseline FY26,APLA,NK-BK-JA1-3475,0.9773785427785923,6222.02975159976,6329.838200405498
Baseline FY26,North America,NK-BK-L21-9284,0.9553618328546645,3615.4800100890184,4365.405617114338
Baseline FY26,Greater China,NK-IV-3-8383,0.8968411879157019,4306.171317329448,17820.439623484217
Baseline FY26,APLA,NK-MT-9-8392,0.92166238157887,19414.26439430206,11619.538918512331
Baseline FY26,EMEA,NK-ZP-40-5268,0.9094581318743119,10835.685900488546,12225.86445909937
Baseline FY26,North America,NK-JD-SL3-5933,0.896296443153242,19580.704854547213,2948.682021457838
Baseline FY26,EMEA,NK-AP-IC-3510,0.9548142619796568,2847.685255537153,1859.262395109445
Baseline FY26,Greater China,NK-AP-ACG-1370,0.9597570699553191,11959.848380135632,8063.705461918637
Baseline FY26,North America,NK-BZ-77-3785,0.9670906175113134,14554.264901998351,19383.909912331685
Baseline FY26,EMEA,NK-AP-ACG-9594,0.9164937460336908,5006.152299772308,9158.281026821676
Baseline FY26,Greater China,NK-AP-ECT-1939,0.8977731570401564,9126.034716125398,5903.640749023659
Baseline FY26,North America,NK-BK-KD16-7674,0.9132225863130319,14395.29375390061,17878.493974124354
Baseline FY26,Greater China,NK-AM-270-5812,0.9032495352837916,1373.1871728912256,5673.929315566637
Baseline FY26,Greater China,NK-AP-SFJ-4536,0.939495345413657,10154.585008716904,4230.61586678753
Baseline FY26,North America,NK-AP-ACG-7623,0.857366691087058,9318.922964063584,13644.244625478485
Baseline FY26,APLA,NK-AP-SFJ-9936,0.9543003190265701,15306.893420444374,15428.997632052717
Baseline FY26,EMEA,NK-VF-3-1799,0.8800431906793443,18539.100673092893,5900.175602291138
Baseline FY26,Greater China,NK-AP-YLL-3336,0.9409224459948748,11665.172355575032,909.4489308310785
Baseline FY26,Greater China,NK-AM-270-7455,0.9709519708117461,6681.883588626218,1585.9522197885346
Baseline FY26,APLA,NK-BK-KD16-1313,0.9587493365752578,12987.0481419193,16994.3270559062
Baseline FY26,APLA,NK-RA-RM-4784,0.970905696251103,7922.403892429392,18318.064188382323
Baseline FY26,North America,NK-AP-PDF-9289,0.9253989961561017,1374.0959718413897,8008.726237162469
Baseline FY26,APLA,NK-RA-RM-9321,0.9448133119941751,16935.98245382931,2560.6265646492293
Baseline FY26,APLA,NK-IV-3-5987,0.8723829405120622,5623.417463644263,16169.075032827064
Baseline FY26,Greater China,NK-AP-PDF-7505,0.8728409869236603,10573.239360074347,3366.4518587563966
Baseline FY26,EMEA,NK-AP-IC-8442,0.904085580367216,12901.802764237482,12773.038731437226
Baseline FY26,APLA,NK-AP-ACG-4227,0.9273772601582597,17609.23006409689,8577.714582508546
Baseline FY26,APLA,NK-VF-3-7232,0.8990027896786326,3240.2517274867714,12342.237353811335
Baseline FY26,APLA,NK-AP-SFJ-8720,0.9579575812032816,19586.752435694943,15072.377664622822
Baseline FY26,North America,NK-AP-YLL-6079,0.8551037145782365,12083.242061172961,1379.693139909863
Baseline FY26,EMEA,NK-BK-L21-4851,0.9706969812934049,7071.280870136063,18357.167970220395
Baseline FY26,EMEA,NK-CV-L-8849,0.9362191769832074,8997.986576498472,8008.106727396437
Baseline FY26,North America,NK-RA-RM-2492,0.8515122584246032,6423.043003855297,15797.766133331901
Baseline FY26,EMEA,NK-AP-SFJ-2897,0.9594789207122767,5776.499527783615,11924.79577613556
Baseline FY26,EMEA,NK-CV-L-7093,0.9401740701849555,8507.434169458007,2096.0362290934136
Baseline FY26,North America,NK-JD-SL3-3579,0.8957752133445768,3945.38829187399,18584.913323603156
Baseline FY26,EMEA,NK-AP-YLL-9569,0.9727707322375083,17402.777347562776,4651.714690421595
Baseline FY26,EMEA,NK-RA-RW-5896,0.9418962405141655,7165.541188299877,11583.412988499405
Baseline FY26,EMEA,NK-AP-TJ-6656,0.961669918672676,2997.2646112077136,14333.526510274338
Baseline FY26,Greater China,NK-AP-PDF-5946,0.8890178556756493,11604.167259904105,13755.476159821956
Baseline FY26,EMEA,NK-ZP-40-6742,0.9475037927133226,5955.103764622533,2923.6677440737385
Baseline FY26,Greater China,NK-AM-270-1062,0.913287677395709,3927.220115876188,12699.953509011617
Baseline FY26,Greater China,NK-AP-SFJ-1194,0.8658954792632686,10344.674852994553,10171.232729326963
Baseline FY26,North America,NK-AM-PLS-6710,0.8630920334256841,19890.81884833066,10100.895355892397
Baseline FY26,Greater China,NK-RT-3-9650,0.9494211927641878,3981.4890391220297,17200.59782833695
Baseline FY26,North America,NK-AP-TJ-8474,0.875227303698013,8066.517099946599,18500.527181896847
Baseline FY26,North America,NK-VF-3-6156,0.9373020594240072,4913.193533529122,14492.14360392148
Baseline FY26,APLA,NK-AP-YLL-1446,0.908804454157441,9283.627278996746,2543.3883583502256
Baseline FY26,APLA,NK-AP-PDF-1075,0.8646481936212397,1347.1755988518817,3829.039776701734
Baseline FY26,EMEA,NK-AP-PDF-9172,0.8960499572677332,5779.68038450258,8636.55663598064
Baseline FY26,Greater China,NK-AP-IC-5614,0.9050987308416292,19603.896718803313,7949.646890389936
Baseline FY26,APLA,NK-IV-3-4250,0.8563972810954928,10246.63856482155,10134.239809944427
Baseline FY26,EMEA,NK-AP-YLL-5863,0.9118451039258095,5263.026892577275,14947.634425265414
Baseline FY26,APLA,NK-JD-SL3-9785,0.9074016371852613,8100.070378172067,8350.372745973196
Baseline FY26,North America,NK-AM-270-5812,0.9336104033961808,18313.71831050776,7225.791969535065
Baseline FY26,North America,NK-AM-90-2811,0.955069114874464,15059.255080667906,14086.511403494735
Baseline FY26,EMEA,NK-CV-L-1869,0.9517347563847345,10918.152045901537,11913.44151202551
Baseline FY26,EMEA,NK-RA-RM-9321,0.876124881715077,17077.224128416005,1737.690595434764
Baseline FY26,APLA,NK-BZ-77-8516,0.8522143796815006,19722.81749881288,19676.504311302175
Baseline FY26,North America,NK-BK-KD16-8694,0.89278470327286,14689.468627119482,19061.891641422168
Baseline FY26,Greater China,NK-AP-IC-7444,0.9513290626266334,10027.823716110504,6895.535315446555
Baseline FY26,APLA,NK-RA-RM-5926,0.8521273440528773,13346.295368591916,7460.84165799144
Baseline FY26,North America,NK-AM-PLS-8762,0.9157881094076273,12450.895495786197,13056.875315072588
Baseline FY26,Greater China,NK-AM-270-4614,0.9247736826655983,10928.26860106216,11156.92207435866
Baseline FY26,Greater China,NK-RA-RW-2965,0.9756323839614347,14567.700634477942,2506.1742337710393
Baseline FY26,North America,NK-AP-PDF-4201,0.9536438690569627,4153.224094104206,14327.490098168946
Baseline FY26,North America,NK-AP-PDF-8801,0.8770507586838945,10689.45800163624,2931.3462368698147
Baseline FY26,North America,NK-AP-SFJ-6270,0.8784943229513971,8798.222310612646,14315.705098349765
Baseline FY26,APLA,NK-CV-L-8020,0.8876977219954421,10714.75295505172,9590.666157883992
Baseline FY26,APLA,NK-AP-ACG-9698,0.9745877747798866,9386.473291229397,9481.702949729111
Baseline FY26,EMEA,NK-AP-TJ-5044,0.912743650748461,18735.506360969892,17554.532104085196
Baseline FY26,APLA,NK-BK-JA1-1876,0.8808976580963808,5263.485493808432,16448.00415099731
Baseline FY26,North America,NK-BK-JA1-6747,0.8560802299562452,19634.389899221038,1469.000967591715
Baseline FY26,APLA,NK-AP-SFJ-8778,0.9503036818918424,4489.791848695135,3722.536151747067
Baseline FY26,Greater China,NK-AM-PLS-3686,0.8822230364300483,2647.1302296193726,11561.73678607192
Baseline FY26,North America,NK-AP-ACG-4547,0.8834626704246964,6499.500758489834,3695.7840268318223
Baseline FY26,EMEA,NK-CV-L-3852,0.953650805074026,14372.906546470043,13478.450829903428
Baseline FY26,Greater China,NK-AP-PDF-5060,0.930543697766099,623.8481690064496,2016.3770171483593
Baseline FY26,APLA,NK-AP-YLL-8361,0.9172933813552335,17401.122219093388,4824.769576414034
Baseline FY26,APLA,NK-RA-RW-2259,0.9671130626474668,1092.7572007537628,17419.513486923996
Baseline FY26,EMEA,NK-AP-YLL-3706,0.8802457192413554,12746.64503977534,578.1393167357443
Baseline FY26,Greater China,NK-AM-90-5163,0.8741393740316374,10409.810865733056,12720.59831731168
Baseline FY26,EMEA,NK-AP-ACG-9450,0.9563368291070103,19775.987116177344,19586.277551134557
Baseline FY26,North America,NK-BZ-77-7823,0.9530884899117504,13197.108488005519,18895.395423328675
Baseline FY26,EMEA,NK-MT-9-6285,0.9651764560343379,11124.967307929512,9964.839649046053
Baseline FY26,Greater China,NK-AP-TJ-9328,0.8873784933188366,6725.056390181057,6446.95457086428
Baseline FY26,Greater China,NK-AM-270-5171,0.89243127533413,12782.825247430519,7641.806131152855
Baseline FY26,EMEA,NK-BZ-77-5191,0.9101834124106295,13664.931360245624,14038.774740177596
Baseline FY26,North America,NK-AP-SFJ-1041,0.955959996827624,18697.84969999703,2808.2150145132705
Baseline FY26,Greater China,NK-BK-JA1-7760,0.8799025865192981,16520.23315228011,10581.439752224675
Baseline FY26,Greater China,NK-AP-TJ-2814,0.8570947657236558,12978.741147674962,19855.82937074085
Baseline FY26,APLA,NK-RA-RW-3700,0.95562785345557,14121.709478914028,9602.119708934557
Baseline FY26,APLA,NK-BZ-77-4469,0.9218562417073953,15241.362573688077,14396.826215502715
Baseline FY26,Greater China,NK-RA-RM-8777,0.8829045085998222,10579.056184088566,17703.56984412266
Baseline FY26,North America,NK-IV-3-4472,0.8663987833657768,594.9727650301497,12632.954640098473
Baseline FY26,APLA,NK-VF-3-9175,0.9016503168622978,8269.515726886708,14627.18480012412
Baseline FY26,Greater China,NK-MT-9-8160,0.9209779023315031,11910.753545947517,3363.1320114061996
Baseline FY26,Greater China,NK-BK-JA1-8858,0.9607630856201077,8677.296980876034,5474.011580906962
Baseline FY26,Greater China,NK-AM-90-8025,0.954117757529122,3784.0790814476436,12074.614080041787
Baseline FY26,Greater China,NK-RA-RM-5142,0.9698729362985237,15079.180791939658,6415.694285059102
Baseline FY26,EMEA,NK-AP-SFJ-5203,0.8771485418118046,11812.527209345946,18765.810709079957
Baseline FY26,APLA,NK-AP-PDF-3581,0.936721293875694,15833.038319556426,921.6946474062116
Baseline FY26,APLA,NK-IV-3-8926,0.9118513520328796,14706.21749265966,11124.592920082372
Baseline FY26,EMEA,NK-BK-KD16-5310,0.8709494924655873,8713.114744132317,18458.796204700106
Baseline FY26,North America,NK-AP-ACG-3627,0.8574341084065803,18522.468640329138,4701.237668538148
Baseline FY26,APLA,NK-SB-DLP-7225,0.9766784126762238,11351.429261644083,7389.26069980874
Baseline FY26,North America,NK-AP-TJ-5382,0.8523189719700617,13220.279893508356,12733.589219487902
Baseline FY26,Greater China,NK-JD-SL3-8694,0.9380778891591357,8108.694430081153,17410.8196334957
Baseline FY26,North America,NK-AP-ECT-4258,0.8528632288127218,17441.858244829396,4306.531529045706
Baseline FY26,EMEA,NK-AP-PDF-8412,0.8548001726347254,10501.261479040608,18669.21952461494
Baseline FY26,North America,NK-AP-PDF-2653,0.9294099568761807,16741.580340444823,16731.107837685442
Baseline FY26,Greater China,NK-RA-RW-7028,0.978519987610661,13166.829364740539,15300.045633050146
Baseline FY26,APLA,NK-AP-ACG-8841,0.9323491479739824,18916.39275586925,12106.235461312055
Baseline FY26,EMEA,NK-AP-IC-3874,0.8749040118889619,9475.468949124855,12213.796811914131
Baseline FY26,EMEA,NK-ZP-40-3783,0.862435900118732,14229.95619982717,7707.88430845868
Baseline FY26,Greater China,NK-AM-PLS-8076,0.8927120686377221,3305.222414485652,19360.549090322314
Baseline FY26,APLA,NK-RA-RM-9111,0.8948273539290388,5130.9541188034955,19041.46773197758
Baseline FY26,APLA,NK-AP-TJ-6656,0.9127724968607351,18244.002148672156,3687.839053899688
Baseline FY26,Greater China,NK-AM-270-2311,0.8916008292744321,3218.119536827439,6146.519823161579
Baseline FY26,EMEA,NK-AP-ACG-3081,0.8878237837862542,8419.542280729393,8042.716410137906
Baseline FY26,Greater China,NK-CV-L-7849,0.9031194842149497,5649.804235460593,1842.5581635523542
Baseline FY26,EMEA,NK-AM-90-4883,0.9407062871097455,7502.441954201991,10009.326326797212
Baseline FY26,Greater China,NK-IV-3-6591,0.9272584136872217,1583.3968252025059,11270.52817410816
Baseline FY26,North America,NK-RA-RW-9996,0.912743689874661,18580.080336341864,3070.0668398566595
Baseline FY26,North America,NK-CV-L-2668,0.9480546623955175,14316.886161759536,7058.558011958973
Baseline FY26,APLA,NK-BK-JA1-6747,0.9270242520108506,1689.5941833253755,4305.977009766466
Baseline FY26,North America,NK-BZ-77-2684,0.8554285339203382,19184.38485189149,6670.38310057093
Baseline FY26,North America,NK-AP-SFJ-1647,0.8971131081583571,17394.216890275296,5230.964775184286
Baseline FY26,North America,NK-CV-L-5659,0.9227850910645226,12332.78756663317,19882.6461202916
Baseline FY26,Greater China,NK-BK-L21-1501,0.9089864786490799,12425.666058962013,15546.284655475778
Baseline FY26,North America,NK-BK-KD16-8441,0.9654339991281639,12859.112539299567,9704.826950404022
Baseline FY26,Greater China,NK-CV-L-8849,0.9787097246826193,5841.29723516984,5961.616616138539
Baseline FY26,North America,NK-VF-3-1335,0.8826893185612773,10947.759646753066,2445.192488014962
Baseline FY26,Greater China,NK-AP-IC-1184,0.8776394374003431,13632.160677846841,4148.35153582923
Baseline FY26,APLA,NK-AP-IC-5614,0.9549377210460626,18185.731025517714,14036.876543668652
Baseline FY26,North America,NK-AP-IC-1561,0.9582474076561522,19813.910884054763,5858.162745196648
Baseline FY26,EMEA,NK-AP-ACG-1370,0.8757130855761296,7237.814446761358,944.4076744446511
Baseline FY26,North America,NK-AM-270-1062,0.9448015775811268,12413.16669512365,18482.607239063676
Baseline FY26,EMEA,NK-AM-90-8929,0.9710696256352175,11594.908573293096,1954.0073703747066
Baseline FY26,APLA,NK-AM-270-8040,0.8574293831654577,19925.830248165308,18551.23019809793
Baseline FY26,North America,NK-AP-PDF-8144,0.9033266772626929,1414.2510040334387,3011.9686193638054
Baseline FY26,North America,NK-AP-PDF-6545,0.9390722702298595,5355.968744756031,19271.177560055778
Baseline FY26,APLA,NK-BK-JA1-5573,0.8526460920613512,4523.227534813995,7956.232756363921
Baseline FY26,Greater China,NK-AM-90-2085,0.9204873168572631,12709.014392619898,1071.128862027473
Baseline FY26,Greater China,NK-AP-YLL-9477,0.9045473162398353,15377.9681304116,17418.302459191735
Baseline FY26,APLA,NK-RA-RM-1387,0.9048319136431705,19800.568843927977,2980.146160234921
Baseline FY26,APLA,NK-AP-PDF-7485,0.9056224244086276,4555.7172698601335,15937.459686058914
Baseline FY26,EMEA,NK-MT-9-1094,0.92849925340171,9865.05598840498,7353.646193095783
Baseline FY26,North America,NK-VF-3-2269,0.8633470357228598,2752.803874450273,9408.385333107908
Baseline FY26,Greater China,NK-AP-IC-2084,0.9428807156144914,1169.627275178102,14346.226066850943
Baseline FY26,North America,NK-AM-270-7867,0.9103472090563607,14144.32875616199,2919.8154404049556
Baseline FY26,North America,NK-AP-ACG-4227,0.9719856851410658,2780.2095338111244,15304.168798407361
Baseline FY26,North America,NK-AM-PLS-8597,0.9505094219151559,10867.264485984464,2773.9702686961887
Baseline FY26,APLA,NK-VF-3-8570,0.945322420424461,2867.252312002541,2005.693771215292
Baseline FY26,APLA,NK-ZP-40-3551,0.8907167662897549,11001.86654000133,17191.266702675523
Baseline FY26,North America,NK-AP-ACG-3081,0.8992623797670886,1321.4562378166656,8681.148408543304
Baseline FY26,North America,NK-RA-RM-5519,0.9429931543323774,11151.917096394385,14621.653532695127
Baseline FY26,EMEA,NK-AP-TJ-9237,0.9700631375558753,19212.666085061173,19375.557416283857
Baseline FY26,APLA,NK-BK-L21-7679,0.9630948658284842,3007.8113341628055,11028.603645539812
Baseline FY26,APLA,NK-SB-DLP-1771,0.9255284213280653,13991.18257579557,13366.688832889979
Baseline FY26,EMEA,NK-AM-90-8548,0.8683534212952059,2797.802352376998,12939.260687739814
Baseline FY26,North America,NK-BK-KD16-5279,0.9057255296377889,18274.038620442774,19063.484789460694
Baseline FY26,North America,NK-AM-PLS-6102,0.90769808612241,4190.556893324894,7546.6514309977065
Baseline FY26,Greater China,NK-BK-L21-9932,0.856292901424632,8628.859463496523,8930.089822283677
Baseline FY26,EMEA,NK-BK-JA1-4939,0.8611251732495776,18062.796266820133,7670.91930986184
Baseline FY26,EMEA,NK-SB-DLP-6839,0.9468203186107064,18052.939933982525,2961.9644908516707
Baseline FY26,EMEA,NK-VF-3-8006,0.9785907106433959,9712.639525650353,8911.98143249803
Baseline FY26,North America,NK-IV-3-4582,0.8963368249315716,2308.1193772417873,9236.26326446092
Baseline FY26,APLA,NK-AP-YLL-1021,0.8899453919940068,17771.64803799079,6975.053680535342
Baseline FY26,EMEA,NK-AM-270-9530,0.8943805983974406,11295.401443474831,9576.98929110497
Baseline FY26,APLA,NK-AP-SFJ-9312,0.9613955745870087,16500.064027809865,5164.357165493331
Baseline FY26,APLA,NK-RA-RM-6546,0.8604324404836005,6583.409958114001,15580.134900416206
Baseline FY26,EMEA,NK-AP-PDF-8584,0.8921274182084743,18351.418459755085,12358.862202148706
Baseline FY26,APLA,NK-AM-90-6971,0.9231858869604986,16472.399927639693,10569.78669176651
Baseline FY26,North America,NK-AP-SFJ-2904,0.945751034215003,14044.18089835935,6652.501067039542
Baseline FY26,North America,NK-AP-ECT-8532,0.9223637048078823,11674.304779174681,9050.189207046797
Baseline FY26,North America,NK-BK-KD16-2895,0.878983822991252,8755.69799187867,6563.466373027217
Baseline FY26,EMEA,NK-AP-ACG-9855,0.9746872178562979,18453.81202784014,1459.2842048707284
Baseline FY26,North America,NK-AP-SFJ-9936,0.9237142817713819,5500.148033512923,9283.849630924185
Baseline FY26,North America,NK-RT-3-6303,0.976597136635882,6782.950493234884,14718.144332784927
Baseline FY26,APLA,NK-BZ-77-8616,0.8848093467298973,9862.4570925072,16782.193772406692
Baseline FY26,North America,NK-AP-SFJ-6200,0.9565870252996993,707.6448048852491,8584.443550783843
Baseline FY26,EMEA,NK-RT-3-4680,0.9068108113201829,15867.984909835648,3190.9976403205396
Baseline FY26,North America,NK-AP-IC-6497,0.850262687563817,6957.311259002605,18435.057539755762
Baseline FY26,Greater China,NK-AP-IC-8543,0.8643613337341511,17072.624719707306,15467.341551285166
Baseline FY26,Greater China,NK-AP-YLL-2042,0.8596499206927869,14151.313625765673,16937.953275678577
Baseline FY26,Greater China,NK-AP-ECT-8008,0.9284080738232653,5879.637563703409,1427.8796694613734
Baseline FY26,North America,NK-BK-JA1-2276,0.9512224521113486,9389.657293787457,1556.4185111946817
Baseline FY26,North America,NK-AP-YLL-2870,0.8635126514337862,5372.135054980182,11871.330948349161
Baseline FY26,Greater China,NK-AP-IC-9530,0.9453186316226889,9204.617469031618,11674.441718934513
Baseline FY26,APLA,NK-AP-IC-4087,0.953852264995351,3424.8607352543104,17390.806033196335
Baseline FY26,APLA,NK-AP-ECT-2597,0.969198861548423,12877.079307004253,11889.126246153162
Baseline FY26,EMEA,NK-AP-SFJ-8448,0.9187879834400875,19450.828160105244,7976.951792439019
Baseline FY26,North America,NK-AP-ECT-7131,0.97232009092205,18858.56356080667,18707.762301557344
Baseline FY26,Greater China,NK-AP-TJ-8522,0.9680283820726004,14908.643514607853,3107.932535485016
Baseline FY26,North America,NK-BK-JA1-1283,0.8672846914321753,2378.7454076132944,14209.73182063149
Baseline FY26,APLA,NK-BK-L21-4065,0.8601964384875151,10761.6874826988,10931.146555194731
Baseline FY26,North America,NK-AP-SFJ-9764,0.9135659215088443,6813.152793629751,18626.655902789513
Baseline FY26,North America,NK-ZP-40-1600,0.9758866535908218,4857.343402595064,6189.216612192889
Baseline FY26,EMEA,NK-AM-90-6516,0.8972758784113372,10199.891661383404,19542.737211956926
Baseline FY26,North America,NK-AP-SFJ-8896,0.8838877168153001,10473.836408919262,3396.5100789731637
Baseline FY26,EMEA,NK-CV-L-7849,0.9539810371906761,5010.245129392785,7974.926198754038
Baseline FY26,Greater China,NK-AP-ACG-3310,0.8660728540287985,12149.819972568414,6993.134140466476
Baseline FY26,Greater China,NK-BK-L21-7688,0.9783972010993202,15263.366382622155,15343.790769645311
Baseline FY26,EMEA,NK-MT-9-7171,0.8654862133226994,13709.398444400513,4347.435233323509
Baseline FY26,North America,NK-JD-SL3-2939,0.9539883074575776,19552.296316251042,8778.197394783212
Baseline FY26,APLA,NK-VF-3-7400,0.8850932856658091,898.902041288548,12653.400943389996
Baseline FY26,North America,NK-VF-3-8121,0.8916762752279814,15806.34739609479,12551.224074923972
Baseline FY26,North America,NK-IV-3-3047,0.8718624615405485,9345.348277289077,7873.1046049423985
Baseline FY26,Greater China,NK-RT-3-9487,0.8944640235164228,14894.526479211161,11089.895621295875
Baseline FY26,North America,NK-AP-YLL-4934,0.9214601121593337,2505.6966523110314,7363.2896004210925
Baseline FY26,APLA,NK-RT-3-8355,0.9653597553163077,4637.6009117849135,1214.5692908244102
Baseline FY26,Greater China,NK-CV-L-2668,0.8504577675396133,7368.109263311777,16040.98632567855
Baseline FY26,Greater China,NK-BK-L21-6823,0.8800110716557544,3428.471707351587,11336.174326821882
Baseline FY26,Greater China,NK-AP-TJ-2366,0.9393787724195151,17932.87236250858,19832.67324104534
Baseline FY26,APLA,NK-ZP-40-2437,0.8779774250483341,11273.080893908627,1796.3152079254673
Baseline FY26,APLA,NK-BK-KD16-8316,0.9235210834496103,2109.1387154278036,9720.223692848975
Baseline FY26,EMEA,NK-AP-SFJ-5244,0.8839744647689534,16052.201577892807,15755.612591126295
Baseline FY26,Greater China,NK-JD-SL3-5690,0.8956836694183814,9119.458509524558,14403.969754319458
Baseline FY26,North America,NK-JD-SL3-4012,0.9017914835721431,10850.222369997602,6884.020113847084
Baseline FY26,Greater China,NK-AP-IC-4712,0.8939756348381683,13427.832409571716,19909.4280974626
Baseline FY26,APLA,NK-AP-TJ-8026,0.9203716744152795,8066.818750646517,10890.189567268326
Baseline FY26,Greater China,NK-RA-RM-5914,0.945826011952815,13031.621835931564,5864.660316439479
Baseline FY26,EMEA,NK-AP-ACG-8340,0.8710018240044904,15969.293703396745,4310.989631561288
Baseline FY26,North America,NK-MT-9-1922,0.9227058520242869,16789.86304211012,1455.6078921362034
