sku,product_name,category,channel,region,lifecycle_stage,week_start_date,baseline_forecast,ai_forecast,actual_sales,forecast_accuracy,inventory_on_hand,safety_stock,on_promo
NK-AC-874,ACG Mountain Fly,Apparel,Wholesale,Greater China,Decline,2026-03-22,25463.397981732825,27656.433939112925,23607.060175695256,0.8284676815630471,22753.205111132374,3541.0590263542886,False
NK-RA-W584,Dri-FIT Running Shirt W,Apparel,Wholesale,APLA,Growth,2026-03-01,31272.00446318046,28227.06552708066,26775.827785063102,0.9458004527939513,26328.263510585457,4016.3741677594653,True
NK-RA-M134,Dri-FIT Running Shirt M,Apparel,Wholesale,North America,New Launch,2026-03-08,31011.177389184002,31046.028207960164,34126.422245379064,0.9097358048473422,21270.462534334918,5118.96333680686,True
NK-EC-527,Element Crew Top,Apparel,Direct-to-Consumer,Greater China,Mature,2026-03-15,8054.000745689745,8608.910757214471,7898.749642471934,0.9100919579823155,11635.674194700121,1184.81244637079,False
NK-ZP-158,Air Zoom Pegasus 40,Footwear,Digital,EMEA,Growth,2026-03-22,27235.218067125857,28399.878092962885,26537.724586637465,0.9298299482969588,48190.20257233937,3980.6586879956194,False
NK-BK-157,LeBron XXI,Footwear,Digital,North America,Growth,2026-03-01,18247.318747796297,18965.44614628655,15679.259140371709,0.7904118443037011,13841.594799410586,2351.888871055756,False
NK-RA-M860,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,North America,New Launch,2026-03-08,6228.434240585713,5844.644646141558,5509.275164427007,0.939126387463816,10847.208997913734,826.3912746640511,True
NK-BZ-319,Blazer Mid '77,Footwear,Wholesale,Greater China,Mature,2026-03-15,5014.08160349093,5212.188543016496,5180.400304711107,0.9938637486611837,5822.312627550765,777.0600457066661,False
NK-JD-531,Jordan Stay Loyal 3,Footwear,Wholesale,EMEA,Mature,2026-03-22,44585.33173755828,47379.13813757789,50784.26013904847,0.9329492643557811,87784.47453611212,7617.63902085727,False
NK-RA-M189,Dri-FIT Running Shirt M,Apparel,Wholesale,Greater China,Decline,2026-03-01,20630.72436310439,19858.6551859711,21869.35042086778,0.9080587582071907,24012.705259897753,3280.402563130167,False
NK-VF-226,Vaporfly 3,Footwear,Wholesale,APLA,New Launch,2026-03-08,42404.330264647484,38328.660652196704,43305.66114910359,0.885072751117439,61090.2466450701,6495.849172365538,True
NK-VF-447,Vaporfly 3,Footwear,Wholesale,APLA,New Launch,2026-03-15,23789.064183094626,23773.070122259825,20259.04565291816,0.826545409416386,18211.47845028221,3038.856847937724,False
NK-IV-788,Invincible 3,Footwear,Digital,EMEA,Growth,2026-03-22,31621.393670387126,33891.451364381406,32089.856879873998,0.9438578211410682,26105.611744376405,4813.4785319811,False
NK-AP-TJ409,Tech Fleece Joggers M,Apparel,Digital,EMEA,New Launch,2026-03-01,23547.130294101233,24331.55223397145,24600.556341526648,0.9890651209744754,34667.35630466411,3690.083451228997,False
NK-AP-TJ878,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-08,9015.177960429377,8606.166606636549,10022.197913352666,0.858710502530635,16459.665826160603,1503.3296870028998,False
NK-MT-625,Metcon 9 Amp,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-15,24105.24760880131,23986.94492597613,25414.940010559472,0.9438127698121643,48185.26861927554,3812.2410015839205,False
NK-SB-867,SB Dunk Low Pro,Footwear,Direct-to-Consumer,Greater China,New Launch,2026-03-22,43820.95550518908,42640.3578338508,43345.62290186715,0.9837292667448096,79304.79040644206,6501.843435280072,True
NK-IV-804,Invincible 3,Footwear,Direct-to-Consumer,APLA,Growth,2026-03-01,35263.78923326196,34241.98927748854,40244.29732303647,0.850853202942815,76164.0894939349,6036.644598455471,False
NK-CV-718,Court Vision Low,Footwear,Wholesale,North America,New Launch,2026-03-08,22996.30203934749,21028.95723200748,20607.209775634896,0.9795339853883934,16234.24541150682,3091.0814663452343,True
NK-MT-736,Metcon 9 Amp,Footwear,Wholesale,North America,Decline,2026-03-15,9589.432559928418,9955.450581095558,9545.76177999527,0.9570816022290793,12384.955853606798,1431.8642669992903,False
NK-RT-698,React Phantom Run 3,Footwear,Direct-to-Consumer,North America,Mature,2026-03-22,20799.467633157437,21467.52312568385,20632.063835993526,0.959506751417043,24270.735113959796,3094.8095753990287,False
NK-RA-M952,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,EMEA,Mature,2026-03-01,15384.044308597258,14361.084345543364,14863.664749537596,0.9661873156813586,24442.54318480268,2229.5497124306394,False
NK-IV-102,Invincible 3,Footwear,Direct-to-Consumer,Greater China,Decline,2026-03-08,37671.31209741113,37183.66152927694,37731.6495200832,0.9854767019789425,62671.64782523349,5659.74742801248,False
NK-BZ-178,Blazer Mid '77,Footwear,Wholesale,Greater China,New Launch,2026-03-15,45889.54715253716,47202.07684157105,50853.17143283825,0.9282032076192298,55384.752101597514,7627.9757149257375,False
NK-AC-640,ACG Mountain Fly,Apparel,Wholesale,North America,Mature,2026-03-22,23617.817722555574,22218.487508409933,24892.706567552486,0.8925701770562634,13828.796301051152,3733.905985132873,False
NK-AC-756,ACG Mountain Fly,Apparel,Wholesale,North America,Decline,2026-03-01,4921.5486342928725,5225.103122234677,5168.551161703526,0.9890584500836185,7485.494294092649,775.282674255529,False
NK-EC-292,Element Crew Top,Apparel,Digital,EMEA,New Launch,2026-03-08,27215.25512944528,29817.882642908455,25752.820367310876,0.8421507928988807,32659.974810466298,3862.9230550966313,False
NK-RA-W941,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,Growth,2026-03-15,21121.81736548977,20062.60372161614,20971.337367408392,0.9566678257150868,16484.142569199237,3145.700605111259,False
NK-AP-TJ733,Tech Fleece Joggers M,Apparel,Digital,North America,New Launch,2026-03-22,26163.60578095089,26955.906259295716,29061.381858287474,0.927550740386031,23078.913024571582,4359.207278743121,True
NK-AC-869,ACG Mountain Fly,Apparel,Digital,Greater China,Decline,2026-03-01,37760.775033050406,37035.32873208744,33481.50182434543,0.8938570041933451,17029.572721987133,5022.225273651815,False
NK-AP-TJ958,Tech Fleece Joggers M,Apparel,Digital,North America,Mature,2026-03-08,37773.43630304693,34646.77395604657,40756.516127281786,0.8500916478691503,33922.910014810994,6113.477419092268,False
NK-IC-446,Sportswear Icon Clash,Apparel,Digital,Greater China,Decline,2026-03-15,5179.919834958091,5415.3009400172905,4805.19485695703,0.8730319786767982,5602.516475225246,720.7792285435545,True
NK-ZP-152,Air Zoom Pegasus 40,Footwear,Digital,APLA,Mature,2026-03-22,1922.6808119093328,2101.0078420926757,2209.7634672209024,0.9507840423911964,3827.234000832085,331.46452008313537,False
NK-EC-467,Element Crew Top,Apparel,Digital,APLA,Decline,2026-03-01,31667.424027743302,31221.692064265113,30379.235064461904,0.9722686565999573,57350.92585652062,4556.885259669285,False
NK-JD-183,Jordan Stay Loyal 3,Footwear,Digital,APLA,New Launch,2026-03-08,2017.0596709756337,2028.755968803802,2203.1179597995656,0.9208567157195584,1144.982306763739,330.4676939699348,False
NK-RA-M134,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,Greater China,Decline,2026-03-15,48851.02289249735,48623.40227934834,49071.261980801566,0.990873279321236,63107.84217248769,7360.689297120235,True
NK-EC-568,Element Crew Top,Apparel,Digital,APLA,Growth,2026-03-22,43527.35791873897,47305.1373522804,37989.125724880236,0.7547716234675329,71627.71394973717,5698.368858732035,False
NK-AC-120,ACG Mountain Fly,Apparel,Digital,APLA,Mature,2026-03-01,20366.729113414738,21977.8175003285,18567.693227165277,0.8163409836945132,18155.55900208742,2785.1539840747914,False
NK-AP-TJ958,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,Greater China,Growth,2026-03-08,22673.77288849736,22188.205368805095,20033.02393294966,0.8924185663098689,34333.608400173,3004.953589942449,True
NK-RA-M227,Dri-FIT Running Shirt M,Apparel,Wholesale,APLA,New Launch,2026-03-15,24142.1361616766,22205.8141034996,26411.31400195133,0.8407690015672443,26439.500058750386,3961.6971002926994,True
NK-AP-TJ961,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,Greater China,Mature,2026-03-22,14145.293538909298,14921.037397682716,15809.297324020423,0.9438140792640988,15890.556385744667,2371.3945986030635,True
NK-ZP-496,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,North America,Mature,2026-03-01,4789.097251226999,4743.828540318314,4107.0342192458675,0.8449503249599478,7359.297431003103,616.0551328868801,False
NK-BZ-876,Blazer Mid '77,Footwear,Wholesale,North America,Decline,2026-03-08,21291.804403830014,21567.07909972968,20194.846762127385,0.9320503713761411,28278.52222987783,3029.2270143191076,False
NK-JD-127,Jordan Stay Loyal 3,Footwear,Digital,Greater China,Growth,2026-03-15,16543.647501450658,18001.39006295968,16897.477494648618,0.9346699784828435,11557.887223791497,2534.6216241972925,False
NK-RA-M422,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Growth,2026-03-22,30624.94867439529,33372.88579064875,31402.534807858156,0.9372550338739684,30028.470093107364,4710.380221178723,False
NK-BK-862,LeBron XXI,Footwear,Direct-to-Consumer,APLA,Growth,2026-03-01,36534.26233129196,38628.68734058224,37271.34921184904,0.963582264730527,63324.05915714857,5590.702381777356,False
NK-RT-772,React Phantom Run 3,Footwear,Direct-to-Consumer,Greater China,New Launch,2026-03-08,26214.77867381578,26538.749378765788,26005.30351917884,0.9794870358196922,45640.54971222089,3900.795527876826,True
NK-RA-M938,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,New Launch,2026-03-15,26229.660694471906,26949.93885138802,26784.248430322936,0.9938138857434767,27777.11685671647,4017.6372645484403,False
NK-AP-TJ949,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,North America,Mature,2026-03-22,49705.89134319767,53822.00272702474,44490.572508779114,0.7902605048203348,40212.40165168247,6673.585876316867,False
NK-AC-905,ACG Mountain Fly,Apparel,Digital,EMEA,New Launch,2026-03-01,35238.68914930514,37543.35157528821,34271.330230785636,0.9045259894358187,52853.247243717306,5140.6995346178455,False
NK-IV-980,Invincible 3,Footwear,Wholesale,EMEA,Decline,2026-03-08,20136.341662763094,18553.35990947853,19071.913667616045,0.9728106068863969,9725.792779212903,2860.7870501424068,False
NK-IV-949,Invincible 3,Footwear,Direct-to-Consumer,Greater China,New Launch,2026-03-15,25810.58875822293,25664.774946750647,27457.146967256107,0.934721112042597,33277.672283756634,4118.5720450884155,False
NK-RA-M904,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,Greater China,Mature,2026-03-22,40094.83839424858,36121.534140204516,41162.7750099144,0.877529129936073,67802.5161063994,6174.4162514871605,False
NK-BZ-879,Blazer Mid '77,Footwear,Direct-to-Consumer,EMEA,Decline,2026-03-01,5138.56404862684,5609.7013409870615,5812.285058651881,0.9651455983970946,7817.262668168267,871.842758797782,False
NK-BK-418,LeBron XXI,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-08,36340.92302432944,36784.37187785962,32678.765122429664,0.8743646909530249,54836.84555550897,4901.814768364449,True
NK-AC-854,ACG Mountain Fly,Apparel,Digital,Greater China,Mature,2026-03-15,28652.393043419623,25990.807629823066,30508.282535241382,0.8519262793570895,20495.295197854266,4576.242380286207,False
NK-AC-522,ACG Mountain Fly,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-22,37169.66457864595,33798.78794895781,35416.220893007325,0.9543307302906261,46402.391652555125,5312.433133951098,True
NK-JD-420,Jordan Stay Loyal 3,Footwear,Digital,Greater China,Growth,2026-03-01,36384.271257122025,35969.787231599454,40837.70420207877,0.8807984663782465,77059.81692633912,6125.655630311815,False
NK-RA-W614,Dri-FIT Running Shirt W,Apparel,Wholesale,Greater China,Mature,2026-03-08,32506.704462358986,31530.225527156676,31618.14963542519,0.9972191886849063,47477.78137958376,4742.722445313779,False
NK-BZ-274,Blazer Mid '77,Footwear,Wholesale,Greater China,Decline,2026-03-15,38613.94150688427,36419.859181346736,38459.56273036181,0.946964983369277,26751.265831049488,5768.934409554271,False
NK-MT-957,Metcon 9 Amp,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-22,10280.347643243982,10720.99557435664,9125.167586109528,0.8251179528279232,10317.705831938898,1368.7751379164292,False
NK-AC-780,ACG Mountain Fly,Apparel,Digital,APLA,Growth,2026-03-01,7626.259366150616,8170.884049505581,8650.646058152466,0.944540326188152,7711.873291035468,1297.5969087228698,False
NK-AC-951,ACG Mountain Fly,Apparel,Digital,North America,Decline,2026-03-08,23825.090427506773,23482.949252304174,24194.469076530633,0.9705916330721779,35015.14198076249,3629.1703614795947,True
NK-AC-640,ACG Mountain Fly,Apparel,Direct-to-Consumer,APLA,Decline,2026-03-15,49017.24004443705,49517.43882197482,56193.63866828448,0.8811929605463031,69038.87604337708,8429.045800242671,False
NK-AP-TJ291,Tech Fleece Joggers M,Apparel,Wholesale,EMEA,Growth,2026-03-22,31059.717160338543,31968.627770309005,34172.68568554545,0.9355023501659183,35018.46581278402,5125.902852831818,False
NK-RT-537,React Phantom Run 3,Footwear,Digital,Greater China,Growth,2026-03-01,25796.027328079523,23410.184166353833,25757.588369258134,0.908865528509418,17945.466802386734,3863.6382553887197,False
NK-IC-573,Sportswear Icon Clash,Apparel,Wholesale,North America,Mature,2026-03-08,22064.248937630382,23261.92702779479,21568.060559070447,0.9214641268237729,23388.566146992373,3235.209083860567,False
NK-CV-615,Court Vision Low,Footwear,Wholesale,APLA,New Launch,2026-03-15,25908.42411326274,24047.37659359429,26215.122002932483,0.9173093526287727,13290.61312987339,3932.2683004398723,False
NK-MT-383,Metcon 9 Amp,Footwear,Digital,APLA,New Launch,2026-03-22,37557.750157599,39060.13272171457,35843.03751731987,0.9102449059223802,25256.386594628224,5376.45562759798,False
NK-AP-TJ347,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,APLA,Growth,2026-03-01,46144.073418718865,43337.22687379434,46670.99793390775,0.9285686784577766,68429.81676061258,7000.649690086162,False
NK-AP-TJ543,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,Greater China,New Launch,2026-03-08,6826.807321327839,6909.564542605316,7273.30302724114,0.9499899174730528,7150.30654697568,1090.9954540861709,False
NK-RA-M499,Dri-FIT Running Shirt M,Apparel,Wholesale,EMEA,Decline,2026-03-15,35231.13758685007,37455.38037386787,34438.73093887478,0.9124053252616268,41433.83586749563,5165.809640831217,False
NK-AC-296,ACG Mountain Fly,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-22,48522.44529163614,52313.68459285179,52735.194668191834,0.9920070442900197,89109.73150863098,7910.279200228775,True
NK-RA-W705,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-01,49272.675597214664,50093.16685888302,53987.4920217251,0.9278661590489338,45111.21915341873,8098.123803258764,False
NK-IC-603,Sportswear Icon Clash,Apparel,Wholesale,EMEA,Growth,2026-03-08,3502.819693685039,3777.5188996092193,3892.7646594821513,0.9703948812851525,2957.1832563884395,583.9146989223227,False
NK-IV-401,Invincible 3,Footwear,Wholesale,APLA,New Launch,2026-03-15,1891.4431886969392,1888.812331996851,1706.3565870749092,0.8930729096696527,2954.4883602803334,255.95348806123636,False
NK-RA-M911,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-22,10844.418631265251,11865.151780514012,9708.99623673268,0.7779218890183718,12586.616687055883,1456.3494355099022,False
NK-RA-M967,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,EMEA,Growth,2026-03-01,24845.525160849364,26752.564270173218,25724.189070713524,0.9600230274846456,26636.81262232174,3858.6283606070283,False
NK-RA-W846,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,Growth,2026-03-08,24380.420141540537,24228.363279281457,23561.079539650393,0.9716785583399051,26672.552177495545,3534.1619309475586,False
NK-RA-M822,Dri-FIT Running Shirt M,Apparel,Digital,North America,Growth,2026-03-15,26855.62245821514,26551.99493047977,28625.51642757848,0.927563874617087,56432.36297451531,4293.827464136772,False
NK-IC-390,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,Decline,2026-03-22,8162.2653379059975,7715.173182975498,8752.581671283922,0.8814740007840172,11663.16442915485,1312.8872506925884,False
NK-SB-362,SB Dunk Low Pro,Footwear,Wholesale,APLA,Growth,2026-03-01,21074.42945879236,21564.965546147516,18802.861989679128,0.8531019608618888,23161.23274937401,2820.4292984518693,True
NK-RT-305,React Phantom Run 3,Footwear,Digital,EMEA,New Launch,2026-03-08,37650.64407519097,36146.70825434361,33331.03581725509,0.9155240043385967,65554.68037876507,4999.655372588263,False
NK-SB-559,SB Dunk Low Pro,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-15,31103.881820084225,29637.015364192936,33279.16039131422,0.8905577849833053,65345.40970346692,4991.874058697133,False
NK-RA-M534,Dri-FIT Running Shirt M,Apparel,Digital,Greater China,New Launch,2026-03-22,49065.97353910962,45100.21829281567,46765.1812716239,0.964397379983674,26237.986252571092,7014.7771907435845,False
NK-RA-W853,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,Mature,2026-03-01,36506.048672030745,36972.98381391789,34317.98743992392,0.9226354290547565,42770.1319674779,5147.698115988588,False
NK-RA-W290,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,North America,Growth,2026-03-08,5430.133222477747,5726.5282847988055,4994.446243559141,0.8534207786931813,4386.139231047114,749.1669365338712,False
NK-AC-648,ACG Mountain Fly,Apparel,Wholesale,Greater China,New Launch,2026-03-15,3456.672240167695,3584.8240030296984,3759.71008837915,0.9534841566933564,2810.8048831832625,563.9565132568724,False
NK-IC-695,Sportswear Icon Clash,Apparel,Wholesale,North America,Growth,2026-03-22,25975.739385990724,27175.46742209822,23638.160294433223,0.8503560732474587,21526.297500147004,3545.7240441649833,False
NK-VF-447,Vaporfly 3,Footwear,Wholesale,Greater China,Mature,2026-03-01,36437.35931235413,38782.251788967165,32256.21302196267,0.7976811858676331,23208.05399592147,4838.4319532944,False
NK-RT-428,React Phantom Run 3,Footwear,Wholesale,EMEA,Growth,2026-03-08,34773.710412045235,32849.38636612039,34915.259850251125,0.9408317883644255,60911.13899895488,5237.288977537669,True
NK-AC-385,ACG Mountain Fly,Apparel,Wholesale,APLA,New Launch,2026-03-15,3008.2444039540405,2773.801906317237,2737.8697683480223,0.9868758775948298,3077.6822637144737,410.6804652522033,True
NK-RA-M585,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,North America,Decline,2026-03-22,31417.066835437312,29314.118207588945,33378.08517879612,0.8782444544245795,44591.27494841673,5006.712776819418,True
NK-IC-858,Sportswear Icon Clash,Apparel,Wholesale,APLA,Mature,2026-03-01,41313.6078866879,44326.2012177796,41818.3556366411,0.9400300288483574,40957.92121590841,6272.753345496165,False
NK-MT-165,Metcon 9 Amp,Footwear,Direct-to-Consumer,North America,Growth,2026-03-08,9816.698231873965,9089.828397343645,10775.909341609227,0.843532374780188,16646.89382581279,1616.386401241384,False
NK-EC-288,Element Crew Top,Apparel,Wholesale,EMEA,New Launch,2026-03-15,36195.51710916521,38441.68375058176,39994.72433997954,0.9611688637682313,35286.978201348764,5999.208650996931,False
NK-CV-473,Court Vision Low,Footwear,Wholesale,EMEA,Mature,2026-03-22,35910.03714014594,36744.16030493135,32384.703087251808,0.8653852960783934,61265.133560751325,4857.705463087771,False
NK-CV-947,Court Vision Low,Footwear,Direct-to-Consumer,APLA,New Launch,2026-03-01,32847.288077747995,32247.567650379624,28403.310191836605,0.8646545972079023,19816.008433909545,4260.49652877549,False
NK-VF-447,Vaporfly 3,Footwear,Direct-to-Consumer,APLA,Decline,2026-03-08,13695.647932151513,14363.874666975491,11942.74997883508,0.797272429513209,12834.555880651089,1791.412496825262,False
NK-AP-TJ602,Tech Fleece Joggers M,Apparel,Digital,Greater China,Decline,2026-03-15,1498.3839178323897,1582.031902934943,1712.3035529716913,0.923920236099106,2460.6716879421106,256.8455329457537,False
NK-AP-TJ866,Tech Fleece Joggers M,Apparel,Wholesale,APLA,New Launch,2026-03-22,40513.034610115894,42643.84332516736,34505.42107433178,0.764140764046793,45070.524046985534,5175.813161149767,False
NK-RA-W164,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,Decline,2026-03-01,13092.0413084731,14049.970026021358,11848.543297247314,0.8142027527311745,20239.280224243957,1777.281494587097,True
NK-VF-757,Vaporfly 3,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-08,29966.25019977061,29742.19049691279,34044.48571874965,0.8736272517852306,38736.091755792455,5106.672857812448,False
NK-IV-476,Invincible 3,Footwear,Direct-to-Consumer,Greater China,Mature,2026-03-15,43976.48670872823,43143.88289380302,47283.2523556759,0.9124559065705643,48057.667450709225,7092.487853351385,False
NK-RA-M753,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,Greater China,New Launch,2026-03-22,9945.76843400587,10144.03131479736,10960.074047469749,0.9255440493250334,9157.464836831774,1644.0111071204622,False
NK-ZP-269,Air Zoom Pegasus 40,Footwear,Wholesale,Greater China,Decline,2026-03-01,7697.013419004485,7978.845048844862,6607.913824821407,0.7925319154626677,3912.102054200819,991.1870737232109,False
NK-RA-M554,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Growth,2026-03-08,29477.42223658901,31852.82401967946,31967.855584237826,0.996401649017237,48486.962456103676,4795.178337635673,True
NK-IV-984,Invincible 3,Footwear,Digital,North America,Decline,2026-03-15,35143.72575292565,31897.630424373863,31794.132837566503,0.9967447583069455,47572.0567231386,4769.1199256349755,False
NK-IC-344,Sportswear Icon Clash,Apparel,Digital,Greater China,Mature,2026-03-22,4434.028006874956,4555.021633788881,3992.494968361161,0.8591039763642767,6846.277694735766,598.8742452541742,False
NK-BZ-936,Blazer Mid '77,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-01,35545.691478453286,37534.26027599253,37102.75588022355,0.9883700176568562,22104.773129701698,5565.413382033533,False
NK-AP-TJ354,Tech Fleece Joggers M,Apparel,Digital,EMEA,New Launch,2026-03-08,30639.242848391346,28496.298309059646,29317.780766558226,0.9719800600175162,45896.738917808514,4397.667114983734,False
NK-JD-682,Jordan Stay Loyal 3,Footwear,Direct-to-Consumer,North America,Growth,2026-03-15,8543.327720538646,8412.852808315125,7481.705989073047,0.8755435163314346,12458.643187496273,1122.255898360957,False
NK-RA-M311,Dri-FIT Running Shirt M,Apparel,Wholesale,Greater China,New Launch,2026-03-22,4948.245809755606,5180.620629933737,5170.175851003049,0.9979798019967421,8622.324745507658,775.5263776504572,False
NK-MT-701,Metcon 9 Amp,Footwear,Digital,EMEA,Mature,2026-03-01,19965.38627363178,21337.12299204931,22159.272361566804,0.9628981784192772,16272.80755617351,3323.8908542350205,True
NK-CV-885,Court Vision Low,Footwear,Wholesale,North America,New Launch,2026-03-08,42579.01234886647,45923.07941722328,43079.229371313166,0.9339855868497997,70323.56068523541,6461.884405696975,False
NK-BK-501,LeBron XXI,Footwear,Wholesale,North America,Growth,2026-03-15,5630.543582948162,5899.486710369767,6404.333061140799,0.9211711280548073,9115.870077333213,960.6499591711198,False
NK-EC-892,Element Crew Top,Apparel,Direct-to-Consumer,Greater China,Decline,2026-03-22,25480.29954090004,25741.494760248188,25854.53993676438,0.9956276469512635,23107.88084165103,3878.180990514657,False
NK-IC-584,Sportswear Icon Clash,Apparel,Wholesale,EMEA,Decline,2026-03-01,48654.92297135726,48708.53141892646,41407.65413677404,0.8236829051451016,51362.15155552439,6211.148120516106,False
NK-EC-432,Element Crew Top,Apparel,Digital,North America,Mature,2026-03-08,47986.95441615953,50137.76156026261,49395.687418675516,0.9849769447422139,81889.2731821871,7409.353112801327,True
NK-CV-437,Court Vision Low,Footwear,Direct-to-Consumer,APLA,Growth,2026-03-15,37881.0408280121,37058.90957536346,33682.32933272266,0.8997521754126301,65956.85728041721,5052.3493999083985,False
NK-RA-M449,Dri-FIT Running Shirt M,Apparel,Digital,Greater China,Decline,2026-03-22,19492.815449815444,19683.321665889544,21558.82449131732,0.9130053298507476,39271.24990944623,3233.8236736975978,False
NK-MT-383,Metcon 9 Amp,Footwear,Wholesale,APLA,Decline,2026-03-01,49347.26937089968,49595.63689252389,51626.37940860514,0.9606646342558982,28203.778912085134,7743.956911290771,False
NK-RA-M602,Dri-FIT Running Shirt M,Apparel,Wholesale,EMEA,Mature,2026-03-08,43727.89928988567,43224.03954904332,41558.682364190005,0.9599275749346589,35999.88747090523,6233.8023546285,False
NK-RA-M569,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Decline,2026-03-15,28614.08952409138,28367.617762373502,29320.851860587154,0.9674895496643131,33143.783156910984,4398.127779088073,False
NK-MT-524,Metcon 9 Amp,Footwear,Direct-to-Consumer,North America,Growth,2026-03-22,48925.005392459316,52717.89901319016,44994.27462937057,0.8283420624637008,39628.279187267144,6749.141194405585,False
NK-EC-479,Element Crew Top,Apparel,Digital,North America,Growth,2026-03-01,48820.02285272912,49536.299892733165,48928.88696644828,0.9875858012731538,66109.28797192535,7339.333044967241,False
NK-RA-W574,Dri-FIT Running Shirt W,Apparel,Digital,EMEA,Mature,2026-03-08,24989.60132948632,24481.791341910408,24562.61781744452,0.996709370469596,40600.94301828437,3684.392672616678,False
NK-AC-951,ACG Mountain Fly,Apparel,Wholesale,EMEA,Decline,2026-03-15,37567.91490332292,37052.614492450884,38655.54296281228,0.9585330240503035,48755.888748143174,5798.331444421842,True
NK-AM-929,Air Max 270,Footwear,Wholesale,North America,Mature,2026-03-22,31904.078331300825,29850.8252855814,33817.92255364149,0.8826924610236617,62531.751797154,5072.688383046223,False
NK-EC-518,Element Crew Top,Apparel,Direct-to-Consumer,Greater China,Growth,2026-03-01,4972.632950212478,4846.2914560771815,4447.412670513648,0.9103121713422052,8468.472253267364,667.1119005770471,True
NK-AP-TJ403,Tech Fleece Joggers M,Apparel,Digital,Greater China,Growth,2026-03-08,11063.21042469806,10325.615228708155,12106.840144627233,0.852874499486181,6961.667685710388,1816.0260216940849,False
NK-SB-697,SB Dunk Low Pro,Footwear,Digital,EMEA,Mature,2026-03-15,42932.121338498946,43879.70987433249,47546.94954512412,0.9228711893007719,35240.84903937505,7132.0424317686175,False
NK-BZ-202,Blazer Mid '77,Footwear,Direct-to-Consumer,North America,New Launch,2026-03-22,16489.287329691055,16281.211075096871,16096.138251834627,0.9885020356829285,23785.604366176893,2414.420737775194,False
NK-CV-539,Court Vision Low,Footwear,Direct-to-Consumer,Greater China,Decline,2026-03-01,9767.01167729677,9425.055669378811,9233.100431685567,0.9792100996719905,17735.900327554642,1384.965064752835,False
NK-RA-M121,Dri-FIT Running Shirt M,Apparel,Digital,APLA,Growth,2026-03-08,19606.0164198199,18618.49367189595,21401.747713939018,0.8699520207767739,15705.588786152677,3210.2621570908527,False
NK-AP-TJ955,Tech Fleece Joggers M,Apparel,Digital,Greater China,Mature,2026-03-15,49941.215347446196,52891.021836790154,43954.76132677433,0.7966941409696053,45278.41382142958,6593.214199016149,False
NK-RA-M911,Dri-FIT Running Shirt M,Apparel,Digital,North America,Decline,2026-03-22,28310.239551168743,29722.925693323647,32269.318488228004,0.9210893531627173,56414.40517421215,4840.3977732342,False
NK-JD-532,Jordan Stay Loyal 3,Footwear,Digital,APLA,Growth,2026-03-01,19059.344406626635,19890.7640114567,16418.72850185577,0.7885320103071018,31629.81394892754,2462.8092752783655,False
NK-BZ-807,Blazer Mid '77,Footwear,Wholesale,Greater China,New Launch,2026-03-08,30770.233065633187,33147.895872879024,30864.084525208986,0.9260042414086612,21156.115689485134,4629.612678781347,True
NK-MT-953,Metcon 9 Amp,Footwear,Direct-to-Consumer,APLA,New Launch,2026-03-15,34257.116428588335,36847.452927959,33545.82246146948,0.9015784910242772,27997.894821943828,5031.873369220421,False
